year,player,salary
2012,Scott Burrell,7200000
2012,Eddie Johnson,8126700
2012,Antoine Carr,12550600
2012,Frederic Weis,947200
2012,Ed Gray,2497320
2012,Keith Booth,2061720
2012,Rodrick Rhodes,1917200
2012,Eric Washington,1312000
2012,Dwayne Schintzius,5490500
2012,Toby Bailey,822500
2012,Gheorghe Muresan,8848500
2012,Jack Haley,2597250
2012,Michael Cage,15341421
2012,Chucky Brown,3967250
2012,BJ Armstrong,16380000
2012,Joe Dumars,20511700
2012,Tony Farmer,1029750
2012,Thomas Hamilton,510000
2012,LaSalle Thompson,10757500
2012,Anthony Avent,3410000
2012,John Salley,14818000
2012,Byron Scott,7907500
2012,Blue Edwards,12085000
2012,Ed Pinckney,8491000
2012,Willie Anderson,10310000
2012,Haywoode Workman,6880000
2012,Jerome Allen,992500
2012,Ricky Pierce,12160000
2012,Andrew Lang,15738000
2012,Rick Mahorn,6070000
2012,Mark West,11010000
2012,Bill Wennington,7160000
2012,Pete Chilcutt,5301300
2012,Thurl Bailey,5360000
2012,John Coker,1060000
2012,Reggie Jordan,1254750
2012,Pooh Richardson,17588292
2012,Fred Vinson,635000
2012,Randy Livingston,1319200
2012,James Cotton,702000
2012,DeJuan Wheat,1072000
2012,Jerald Honeycutt,1060000
2012,Andrew Gaze,810000
2012,Jeffrey Sheppard,672500
2012,Ryan Stack,672500
2012,Brent Scott,632500
2012,Mate Skelin,672500
2012,Charles Jones,3570000
2012,Shea Seals,627000
2012,Makhtar N'Diaye,672500
2012,Miles Simon,672500
2012,Gerald Brown,672500
2012,Nikita Morgunov,672500
2012,Marty Conlon,4381088
2012,Tim Young,301875
2012,Shannon Smith,301875
2012,John Celestand,301875
2012,Ryan Robertson,301875
2012,Jamie Watson,2400000
2012,Dominique Wilkins,16482500
2012,Danny Schayes,9598765
2012,Dedric Willoughby,134956
2012,Benoit Benjamin,19248129
2012,A.J. Bramlett,118974
2012,Randell Jackson,403000
2012,Rick Hughes,115423
2012,DeMarco Johnson,111871
2012,Mark Davis,880200
2012,Stanley Roberts,18889824
2012,Jermaine Walker,100000
2012,Lou Roe,544912
2012,Joe Stephens,360691
2012,Devin Gray,88223
2012,Drew Barry,412765
2012,Mark Hendrickson,734764
2012,Kiwane Garris,61147
2012,Jamel Thomas,58599
2012,Eric Riley,1392706
2012,Adrian Caldwell,992250
2012,Terry Dehere,8048625
2012,Derek Hood,49721
2012,Marcus Brown,1263294
2012,Rusty Larue,390588
2012,Tyrone Grant,37290
2012,Brandon Williams,322676
2012,Bakari Hendrix,31706
2012,Khalid Reeves,9013309
2012,Wayne Turner,30000
2012,Casey Shaw,312500
2012,LaMarcus Golden,25000
2012,Mike Brown,5975000
2012,Jason Lawson,267250
2012,Brett Robisch,20000
2012,Kebu Stewart,260941
2012,Jason Miskiri,15982
2012,Louis Bullock,10000
2012,Robert Werdann,793471
2012,Jimmy Oliver,479721
2012,John Morton,806735
2012,Andy Panko,5000
2012,Ira Bowman,4529
2012,Trevor Winter,292029
2012,Jason Sasser,2706
2012,Mark Price,27334920
2012,Rony Seikaly,27031000
2012,Lionel Simmons,21432400
2012,Stojko Vrankovic,13920000
2012,Bobby Hurley,16950000
2012,Sharone Wright,15120000
2012,Ken Norman,20615000
2012,Micheal Williams,17450000
2012,Carl Herrera,10887500
2012,Buck Williams,21044000
2012,Doug Edwards,5837500
2012,Lee Mayberry,6935000
2012,Joe Wolf,4052000
2012,Dennis Rodman,26255000
2012,Herb Williams,9036667
2012,Chris Morris,15755000
2012,Dontae' Jones,2439736
2012,Randolph Childress,3092320
2012,Martin Muursepp,1839320
2012,Priest Lauderdale,1890200
2012,Brian Evans,1845325
2012,Charles Shackleford,4239500
2012,Negele Knight,2589500
2012,Craig Ehlo,9926163
2012,Jeff Sanders,1110000
2012,David Vaughn,2291840
2012,Loren Meyer,2367760
2012,Corey Beck,697250
2012,Horacio Llamas Grey,697250
2012,Chris Robinson,920000
2012,Adonis Jordan,350000
2012,Marko Milic,592000
2012,Charles O'Bannon,640000
2012,Bubba Wells,572000
2012,Marlon Garnett,287500
2012,Cory Carr,287500
2012,Kelly McCarty,287500
2012,Korleone Young,287500
2012,J.R. Henderson,287500
2012,Paul Rogers,287500
2012,Kevin Johnson,28500000
2012,Clyde Drexler,27902000
2012,Nate McMillan,10171000
2012,Elmore Spencer,5057000
2012,Shawn Respert,4251120
2012,Greg Graham,5600000
2012,Ed O'Bannon,3908640
2012,Tree Rollins,5350000
2012,Acie Earl,5200000
2012,Tony Dumas,4060000
2012,Eric Mobley,4118000
2012,Robert Parish,19588000
2012,Clifford Rozier,3557250
2012,Henry James,2360100
2012,Mario Bennett,1937500
2012,George Zidek,2081200
2012,Sherell Ford,1670800
2012,Dontonio Wingfield,1475000
2012,Donny Marshall,1190000
2012,Randy Woods,3400000
2012,Steve Scheffler,1640000
2012,Kevin Salvadori,657500
2012,Ed Stokes,272500
2012,John Long,627700
2012,Donald Whiteside,492250
2012,Greg Anderson,5331250
2012,Steve Henson,992250
2012,Rumeal Robinson,4809750
2012,Carl Thomas,519750
2012,Ivano Newbill,669750
2012,Tim Breaux,647250
2012,Pete Myers,1567250
2012,Ron Grandison,662250
2012,Stephen Howard,593350
2012,Tim Kempton,1422250
2012,Tom Chambers,9880250
2012,Alton Lister,5538250
2012,Sean Higgins,1672250
2012,Vincent Askew,5857250
2012,Reggie Geary,492250
2012,God Shammgod,242250
2012,Travis Williams,242000
2012,Adrian Custis,242000
2012,Serge Zwikker,242000
2012,James Collins,242000
2012,Malcolm Huckaby,242000
2012,Jeff Nordgaard,242000
2012,Derek Grimm,242000
2012,Chris Garner,242000
2012,Matt Fish,547500
2012,Stacey King,7700000
2012,Scott Brooks,3317500
2012,Ron Riley,50000
2012,Ruben Nembhard,50000
2012,Patrick Savoy,25000
2012,Todd Lindeman,15000
2012,Wayman Tisdale,17129000
2012,Sarunas Marciulionis,12937000
2012,Sasha Danilovic,3347000
2012,Donald Royal,5360000
2012,Frank Brickowski,12593000
2012,Kenny Gattison,6809000
2012,Brooks Thompson,2807300
2012,Jon Koncak,13650000
2012,Antonio Lang,1268000
2012,Brad Lohaus,5488000
2012,Jimmy King,630000
2012,Lawrence Moten,601000
2012,Rafael Addison,1990000
2012,Xavier McDaniel,11498000
2012,Donnie Boyce,497500
2012,Willie Burton,6880500
2012,Tony Smith,3567500
2012,Fred Roberts,2819500
2012,Greg Dreiling,2247500
2012,Keith Jennings,1687500
2012,Litterial Green,637500
2012,Mike Peplowski,622500
2012,Tracy Moore,537500
2012,Kevin Duckworth,13972000
2012,Rich Manning,472500
2012,David Wood,1910500
2012,Chris Jent,497500
2012,Eric Leckner,2300500
2012,Larry Stewart,2977500
2012,Mark Bradtke,247500
2012,Darrin Hancock,622500
2012,Ashraf Amaya,472500
2012,Brett Szabo,220000
2012,Steve Hamer,220000
2012,Carlos Strong,220000
2012,Marcus Mann,220000
2012,Ray Owes,220000
2012,James Scott,220000
2012,Virginijus Praskevicius,220000
2012,Earl Cureton,430200
2012,Kenny Smith,11972100
2012,Lloyd Daniels,767500
2012,Gaylon Nickerson,152900
2012,James Worthy,19400000
2012,Sam Bowie,17800000
2012,Brad Daugherty,18529000
2012,Blair Rasmussen,14023500
2012,Alvin Robertson,9134000
2012,Sedale Threatt,9258000
2012,Jeff Malone,11165000
2012,Doc Rivers,7896750
2012,Johnny Dawkins,11130000
2012,Mark Macon,7501000
2012,Terry Catledge,8604700
2012,Tim Perry,7500000
2012,Spud Webb,7825600
2012,Harold Miner,5290000
2012,Bo Kimble,7250000
2012,Anthony Bonner,4516000
2012,Alec Kessler,7408000
2012,Jerrod Mustaf,4877000
2012,John Battle,6190000
2012,Scott Haskin,3219000
2012,Jeff Turner,4060000
2012,Michael Adams,7232000
2012,Donald Hodge,3830000
2012,Luther Wright,2535000
2012,Jerry Reynolds,6576500
2012,Byron Houston,2600000
2012,Roy Tarpley,4700000
2012,Vern Fleming,6807000
2012,Greg Kite,4685000
2012,Vincenzo Esposito,500000
2012,Gerald Glass,2658000
2012,Doug Smith,7395000
2012,James Edwards,5168000
2012,Stefano Rusconi,415000
2012,LeRon Ellis,730000
2012,Anthony Bowie,3070000
2012,Randolph Keys,685000
2012,Dwayne Morton,500000
2012,Ryan Lorthridge,400000
2012,Stanley Jackson,350000
2012,Derrick Alston,500000
2012,Larry Krystkowiak,3519000
2012,Andy Toolson,680000
2012,Moses Malone,8509750
2012,Howard Nathan,300000
2012,Junior Burrough,300000
2012,Dave Johnson,1450000
2012,James Donaldson,2060000
2012,Bob McCann,655000
2012,Kevin Pritchard,906000
2012,Keith Tower,289316
2012,Greg Sutton,564500
2012,Damon Bailey,400000
2012,Henry Turner,415000
2012,Ennis Whatley,505000
2012,Todd Mundt,234660
2012,Larry Sykes,225000
2012,Joe Courtney,388158
2012,Steve Colter,675000
2012,Greg Grant,945000
2012,Steve Bardo,375000
2012,Chris King,225000
2012,Derrick Phelps,225000
2012,Rodney Dent,375000
2012,Trevor Ruffin,468860
2012,Marques Bragg,225000
2012,Anthony Tucker,375000
2012,Eric Anderson,615000
2012,Corey Gaines,238000
2012,Elmer Bennett,225000
2012,Jeff Grayer,3045000
2012,Richard Dumas,1665000
2012,Anthony Cook,2295000
2012,Dell Demps,225000
2012,Jeff Webster,225000
2012,Charles Claxton,200000
2012,Gerald Madkins,1290000
2012,Rastko Cvetkovic,200000
2012,Rodney Zimmerman,200000
2012,Alvin Heggs,200000
2012,Logan Vander Velden,200000
2012,Frankie King,200000
2012,Terrence Rencher,200000
2012,Clint McDaniel,200000
2012,Martin Lewis,200000
2012,Rich King,2800000
2012,Geert Hammink,347560
2012,Kareem Townes,40000
2012,Kurt Rambis,3570000
2012,Grady Livingston,25000
2012,Constantin Popa,15000
2012,Nate Higgs,15000
2012,Reggie Lewis,10360000
2012,Orlando Woolridge,6929000
2012,Scott Skiles,7528000
2012,Danny Ainge,6550000
2012,Jay Humphries,6910000
2012,Mark Aguirre,6859600
2012,Bill Cartwright,9202000
2012,Rolando Blackman,8405000
2012,Roy Hinson,6025500
2012,Mike Gminski,7765000
2012,Tony Campbell,6098000
2012,Cliff Levingston,2750000
2012,Alaa Abdelnaby,2844000
2012,Kevin Brooks,3000000
2012,Trevor Wilson,650000
2012,John Paxson,4385000
2012,Chris Smith,825000
2012,Tom Tolbert,2492000
2012,Morlon Wiley,1037000
2012,Marlon Maxey,975000
2012,Jim Les,1349000
2012,Darnell Mee,400000
2012,Bob Martin,250000
2012,Harold Ellis,250000
2012,Tim McCormick,3335000
2012,Tony Bennett,546000
2012,Manute Bol,5150000
2012,Todd Lichti,2460180
2012,Andres Guibert,175000
2012,Walter Bond,474900
2012,Sergei Bazarevich,168000
2012,Matt Wenstrom,300000
2012,Tony Harris,150000
2012,Sleepy Floyd,6600000
2012,Gary Alexander,150000
2012,Ledell Eackles,2315000
2012,Danny Young,1150000
2012,Askia Jones,150000
2012,Melvin Robinson,150000
2012,Doug Lee,425000
2012,Julius Nwosu,150000
2012,Brian Oliver,1973000
2012,Kenny Walker,1425000
2012,Winston Garland,1802860
2012,Corey Crowder,522982
2012,Pat Durham,126000
2012,Dave Jamerson,3408000
2012,Aaron Swinson,102424
2012,Mike Iuzzolino,523500
2012,Richard Petruska,205000
2012,Jo Jo English,50000
2012,Rod Higgins,1215800
2012,Kevin Rankin,11404
2012,Tom Hovasse,6140
2012,Tate George,2073260
2012,Larry Nance,8238000
2012,Isiah Thomas,10472000
2012,Magic Johnson,9900000
2012,Fat Lever,7143000
2012,Evers Burns,1616000
2012,Jim Petersen,4913000
2012,Sidney Green,4700000
2012,Mark Eaton,5999000
2012,Bill Laimbeer,5498000
2012,Mark Randall,1630000
2012,LaBradford Smith,2320000
2012,Randy White,3437000
2012,Buck Johnson,2715000
2012,Marcus Liberty,1480000
2012,Paul Graham,1225000
2012,John Bagley,2250000
2012,Malcolm Mackey,550000
2012,Les Jepsen,2017000
2012,Frank Johnson,640000
2012,Sean Green,885000
2012,Kenny Williams,1150000
2012,Reggie Smith,633000
2012,Kevin Lynch,575000
2012,A.J. English,1306000
2012,Gundars Vetra,575000
2012,Ron Anderson,2675000
2012,Jay Guidinger,390000
2012,Andre Spencer,250000
2012,Tellis Frank,200000
2012,Chris Corchiani,450000
2012,Sedric Toney,150000
2012,Josh Grant,150000
2012,Kiki Vandeweghe,2335000
2012,Brian Davis,150000
2012,Duane Cooper,290000
2012,Kevin Thompson,150000
2012,Randy Breuer,2550000
2012,Eddie Lee Wilkins,1000000
2012,Darren Morningstar,43000
2012,Lester Conner,2715000
2012,Kevin McHale,8400000
2012,Ralph Sampson,7620000
2012,Bernard King,6625000
2012,Larry Bird,3800000
2012,Mike Sanders,3630000
2012,Cliff Robinson,2529000
2012,Drazen Petrovic,4190000
2012,Sam Vincent,3750000
2012,Travis Mays,3000000
2012,Rodney McCray,3085000
2012,William Bedford,2675000
2012,Ed Nealy,2000000
2012,Darrell Walker,2010000
2012,Brad Sellers,1300000
2012,Maurice Cheeks,2600000
2012,Bob Hansen,1750000
2012,Scott Hastings,1550000
2012,Tod Murphy,1850000
2012,Kenny Payne,1310000
2012,Larry Smith,2297000
2012,Lance Blanks,1270000
2012,Craig Hodges,1700000
2012,Trent Tucker,1998000
2012,Mitchell Wiggins,670000
2012,Randy Wittman,1350000
2012,Mark Acres,1234000
2012,Keith Owens,380000
2012,Jerome Lane,1365000
2012,Vinnie Johnson,3190000
2012,Corey Williams,200000
2012,Brian Howard,200000
2012,Gerald Paddio,310000
2012,Dexter Cambridge,150000
2012,John Shasky,550000
2012,A.J. Wynder,300000
2012,Bart Kofoed,270000
2012,Kenny Battle,490000
2012,Marcus Webb,140000
2012,Dan O'Sullivan,140000
2012,Radisav Curcic,140000
2012,Walter Palmer,640000
2012,Gary Plummer,140000
2012,Isaiah Morris,140000
2012,Kennard Winchester,380000
2012,Alex Blackwell,140000
2012,Rory Sparrow,566000
2012,Anthony Pullard,140000
2012,Alex Stivrins,140000
2012,Andre Turner,380000
2012,Stan Kimbrough,133000
2012,Curtis Blair,25000
2012,Matt Othick,13000
2012,Reggie Fox,11000
2012,Ricky Blanton,8000
2012,Tito Horford,7000
2012,Mychal Thompson,2422000
2012,Walter Davis,2115000
2012,Wayne Cooper,2300000
2012,Paul Pressey,1900000
2012,Dennis Hopson,1865000
2012,Joe Barry Carroll,1275000
2012,Darrell Griffith,1700000
2012,Terry Teagle,1250000
2012,Alexander Volkov,1325000
2012,Mike Woodson,658000
2012,John Turner,615000
2012,Brad Davis,1200000
2012,Larry Drew,1150000
2012,Mark Alarie,1050000
2012,Winston Bennett,1050000
2012,Otis Smith,975000
2012,Stuart Gray,520000
2012,Bill Hanzlik,1018000
2012,Alex English,2000000
2012,Dave Hoppen,900000
2012,Brian Quinnett,810000
2012,Andrew Toney,450000
2012,Rickey Green,565000
2012,Quintin Dailey,850000
2012,Mike Holton,400000
2012,Bob Thornton,670000
2012,Jon Sundvold,668000
2012,Ken Bannister,700000
2012,Dave Corzine,600000
2012,Ian Lockhart,393000
2012,Kelvin Upshaw,280000
2012,Mark Hughes,250000
2012,Delaney Rudd,455000
2012,Jim Paxson,225000
2012,Rodney Monroe,217000
2012,Alan Ogg,332000
2012,Myron Brown,200000
2012,Tom Garrick,540000
2012,Jawann Oldham,175000
2012,Tom Copa,160000
2012,Lamont Strothers,150000
2012,Dave Feitl,410000
2012,Gary Leonard,330000
2012,Anthony Frederick,160000
2012,Darnell Valentine,230000
2012,Charles Thomas,130000
2012,Lanard Copeland,130000
2012,Tony Brown,180000
2012,Patrick Eddie,130000
2012,Robert Reid,130000
2012,Tharon Mayes,130000
2012,Chuck Nevitt,118000
2012,Dan Godfread,100000
2012,Jack Sikma,1600000
2012,Kelly Tripucka,1000000
2012,Reggie Theus,765000
2012,Dave Greenwood,650000
2012,Derrick Chievous,525000
2012,Sidney Moncrief,510000
2012,Billy Thompson,400000
2012,Adrian Dantley,400000
2012,Byron Irvin,375000
2012,Mike Smrek,325000
2012,Derek Smith,315000
2012,Scott Meents,300000
2012,Steve Alford,250000
2012,Frank Kornet,225000
2012,Jeff Martin,210000
2012,Milos Babic,200000
2012,Michael Ansley,200000
2012,Derrick Gervin,155000
2012,Richard Coffey,150000
2012,Rick Calloway,125000
2012,Kurk Lee,120000
2012,Irving Thomas,120000
2012,Jim Grandholm,115000
2012,Paul Mokeski,100000
2012,Dave Popson,80000
2012,Scott Haffner,75000
2012,Alan Bannister,50000
2013,Dirk Nowitzki,204063985
2013,Gilbert Arenas,163061257
2013,Amare Stoudemire,142287721
2013,Carmelo Anthony,134947801
2013,Joe Johnson,150571837
2013,Dwight Howard,123014792
2013,Pau Gasol,156574396
2013,Chris Bosh,123404753
2013,LeBron James,129155913
2013,Kevin Durant,71334429
2013,Chris Paul,95982895
2013,Dwyane Wade,121026666
2013,Deron Williams,95584311
2013,Rudy Gay,73499205
2013,Zach Randolph,138624765
2013,Brandon Roy,81351963
2013,Derrick Rose,56582336
2013,Blake Griffin,39701231
2013,Paul Pierce,184819552
2013,Carlos Boozer,129309736
2013,Marc Gasol,51487409
2013,Brook Lopez,38176743
2013,Kevin Love,43175357
2013,Russell Westbrook,44712112
2013,Emeka Okafor,89688853
2013,Danny Granger,66940777
2013,Luol Deng,81716349
2013,Roy Hibbert,35267224
2013,Eric Gordon,40243538
2013,Andrew Bogut,80642310
2013,Tyson Chandler,120482385
2013,LaMarcus Aldridge,69548907
2013,Josh Smith,78339623
2013,David Lee,60598033
2013,James Harden,32452606
2013,Al Jefferson,85519285
2013,Ben Gordon,80117019
2013,Nene,96748529
2013,Andre Iguodala,85942891
2013,Tony Parker,107446521
2013,Serge Ibaka,18115661
2013,Nikola Pekovic,25243600
2013,Al Horford,53525017
2013,Rajon Rondo,47919248
2013,Kris Humphries,48900233
2013,David West,75668418
2013,Tyreke Evans,28690711
2013,Joakim Noah,44665096
2013,Kevin Garnett,150650464
2013,Richard Jefferson,106607314
2013,Jrue Holiday,18558491
2013,Andrea Bargnani,59794011
2013,DeAndre Jordan,33739740
2013,Nicolas Batum,28381775
2013,Ty Lawson,17970735
2013,JaVale McGee,27702320
2013,Tim Duncan,224709155
2013,Danilo Gallinari,33043227
2013,Gerald Wallace,82613903
2013,Tiago Splitter,21016000
2013,Stephen Curry,22587904
2013,Paul Millsap,42206404
2013,DeMar DeRozan,20205770
2013,Metta World Peace,81730340
2013,Shawn Marion,133488272
2013,Steve Nash,137235620
2013,Andray Blatche,38758139
2013,Anderson Varejao,52522698
2013,Andris Biedrins,62208776
2013,Jeff Green,31118788
2013,Tyrus Thomas,45871108
2013,Jameer Nelson,52167977
2013,Thaddeus Young,32922872
2013,Charlie Villanueva,48761810
2013,Al Harrington,90089119
2013,Rodney Stuckey,33329086
2013,Kendrick Perkins,45667203
2013,Caron Butler,77512669
2013,Monta Ellis,65243581
2013,Ryan Anderson,23204461
2013,Marcus Thornton,24017583
2013,Jeff Teague,14863716
2013,George Hill,21331400
2013,OJ Mayo,30149437
2013,Mike Conley,37496018
2013,Ersan Ilyasova,23824471
2013,Trevor Ariza,44320528
2013,Marcin Gortat,35091880
2013,Brandon Jennings,17828356
2013,Mike Miller,82190786
2013,John Salmons,56002801
2013,Arron Afflalo,27693277
2013,Taj Gibson,13058971
2013,Goran Dragic,22616000
2013,Marvin Williams,55660543
2013,John Wall,24050164
2013,Josh Childress,38458818
2013,Tayshaun Prince,72468730
2013,Drew Gooden,63587191
2013,Brendan Haywood,59838185
2013,Michael Beasley,32955571
2013,Andrew Bynum,73460260
2013,Manu Ginobili,100725615
2013,Wesley Matthews,25738548
2013,Jose Calderon,59271118
2013,Kyle Korver,44908018
2013,Brandon Bass,28159850
2013,Glen Davis,26888680
2013,Carl Landry,28677163
2013,Evan Turner,21523506
2013,Hidayet Turkoglu,83759760
2013,Spencer Hawes,26567504
2013,JJ Redick,35340008
2013,Kevin Martin,65620466
2013,Amir Johnson,35062970
2013,Channing Frye,35338889
2013,Wilson Chandler,17925621
2013,Jarrett Jack,31396623
2013,Chris Andersen,31398442
2013,Kyle Lowry,28757917
2013,Jason Richardson,99197082
2013,Derrick Favors,19338066
2013,Gerald Henderson,15537846
2013,Kyrie Irving,16590240
2013,Chuck Hayes,24725209
2013,Jason Thompson,20002794
2013,JR Smith,34030390
2013,Anthony Davis,10520040
2013,Anthony Bennett,5324280
2013,Derrick Williams,14843640
2013,Louis Williams,31758319
2013,Jeremy Lin,11460799
2013,Omer Asik,13803500
2013,Jamal Crawford,79646497
2013,Courtney Lee,16299813
2013,Jason Terry,97480794
2013,Landry Fields,11460799
2013,Zaza Pachulia,41186977
2013,JJ Hickson,15792137
2013,Martell Webster,33861493
2013,Robin Lopez,18118216
2013,Keith Bogans,18765545
2013,Brandan Wright,17798444
2013,Tony Allen,24227037
2013,Ramon Sessions,23042640
2013,Chase Budinger,8035141
2013,Andre Miller,91593701
2013,DeMarcus Cousins,15800133
2013,Michael Kidd-Gilchrist,9412560
2013,Victor Oladipo,4763760
2013,Enes Kanter,13329960
2013,Boris Diaw,59365921
2013,Jose Juan Barea,19552674
2013,Linas Kleiza,23460573
2013,Luc Mbah a Moute,16730385
2013,Jonas Jerebko,14719783
2013,Luis Scola,34753438
2013,Corey Brewer,22783232
2013,Ekpe Udoh,14354427
2013,Timofey Mozgov,14105613
2013,Earl Clark,10426558
2013,Udonis Haslem,46916977
2013,Luke Ridnour,42519478
2013,Bradley Beal,8452560
2013,Tristan Thompson,12018240
2013,Otto Porter,4278000
2013,Jared Dudley,18568028
2013,Quentin Richardson,63133842
2013,Raymond Felton,42072552
2013,Greg Monroe,13110093
2013,Kirk Hinrich,66092268
2013,Ricky Rubio,11223360
2013,Elton Brand,165338631
2013,Steve Blake,32746977
2013,Ian Mahinmi,12705648
2013,Mario Chalmers,14327889
2013,Brandon Rush,16759027
2013,Matt Bonner,27180657
2013,Thabo Sefolosha,22225228
2013,Dion Waiters,7620840
2013,Cody Zeller,3857040
2013,Joel Anthony,16414177
2013,Danny Green,8668631
2013,Steve Novak,12471907
2013,Samuel Dalembert,86226731
2013,Al-Farouq Aminu,11966680
2013,Thomas Robinson,6901080
2013,Jonas Valanciunas,6901080
2013,Jan Vesely,9884880
2013,Marreese Speights,15396095
2013,Jordan Hill,15008560
2013,Gerald Green,12412956
2013,Alex Len,3492720
2013,Gordon Hayward,11051183
2013,Marcus Camby,126998433
2013,Paul George,10500723
2013,Shane Battier,56569622
2013,Gary Neal,5509195
